question_id,subject,year,skill,issue_type,priority,mapping_confidence,compatibility_confidence,reliability_score,warnings
2699,FRENCH,,EXPRESSION_ECRITE_SKILL,MISSING_ARCHIVE_LINK,73.28,0.67,0.9,0.593,MISSING_ARCHIVE_LINK
1988,SCIENCES,2021,MASSE_VOLUMIQUE_SKILL,ASSET_MISSING|POSSIBLE_MERGED_QUESTIONS|SHARED_CONTEXT_OR_ASSET_REFERENCED,71.46,0.79,0.75,0.638,ASSET_MISSING|POSSIBLE_MERGED_QUESTIONS|SHARED_CONTEXT_OR_ASSET_REFERENCED
2395,FRENCH,,,ASSET_MISSING|MISSING_ARCHIVE_LINK|SHARED_CONTEXT_OR_ASSET_REFERENCED,70.6,0.25,0.9,0.41,ASSET_MISSING|MISSING_ARCHIVE_LINK|SHARED_CONTEXT_OR_ASSET_REFERENCED
2202,HISTORY_GEOGRAPHY_EMC,2024,GUERRE_FROIDE_SKILL,ASSET_MISSING|SHARED_CONTEXT_OR_ASSET_REFERENCED,70.26,0.79,0.75,0.668,ASSET_MISSING|SHARED_CONTEXT_OR_ASSET_REFERENCED
2204,HISTORY_GEOGRAPHY_EMC,2024,GUERRE_FROIDE_SKILL,ASSET_MISSING|SHARED_CONTEXT_OR_ASSET_REFERENCED,70.26,0.79,0.75,0.668,ASSET_MISSING|SHARED_CONTEXT_OR_ASSET_REFERENCED
2205,HISTORY_GEOGRAPHY_EMC,2024,GUERRE_FROIDE_SKILL,ASSET_MISSING|SHARED_CONTEXT_OR_ASSET_REFERENCED,70.26,0.79,0.75,0.668,ASSET_MISSING|SHARED_CONTEXT_OR_ASSET_REFERENCED
2206,HISTORY_GEOGRAPHY_EMC,2024,GUERRE_FROIDE_SKILL,ASSET_MISSING|SHARED_CONTEXT_OR_ASSET_REFERENCED,70.26,0.79,0.75,0.668,ASSET_MISSING|SHARED_CONTEXT_OR_ASSET_REFERENCED
2677,SCIENCES,2025,MOUVEMENT_ET_VITESSE_SKILL,ASSET_MISSING|SHARED_CONTEXT_OR_ASSET_REFERENCED,70.26,0.79,0.75,0.668,ASSET_MISSING|SHARED_CONTEXT_OR_ASSET_REFERENCED
2684,HISTORY_GEOGRAPHY_EMC,2025,PREMIERE_GUERRE_MONDIALE_SKILL,ASSET_MISSING|SHARED_CONTEXT_OR_ASSET_REFERENCED,70.26,0.79,0.75,0.668,ASSET_MISSING|SHARED_CONTEXT_OR_ASSET_REFERENCED
2685,HISTORY_GEOGRAPHY_EMC,2025,PREMIERE_GUERRE_MONDIALE_SKILL,ASSET_MISSING|SHARED_CONTEXT_OR_ASSET_REFERENCED,70.26,0.79,0.75,0.668,ASSET_MISSING|SHARED_CONTEXT_OR_ASSET_REFERENCED
2882,HISTORY_GEOGRAPHY_EMC,2024,PREMIERE_GUERRE_MONDIALE_SKILL,ASSET_MISSING|SHARED_CONTEXT_OR_ASSET_REFERENCED,70.26,0.79,0.75,0.668,ASSET_MISSING|SHARED_CONTEXT_OR_ASSET_REFERENCED
2885,HISTORY_GEOGRAPHY_EMC,2024,PREMIERE_GUERRE_MONDIALE_SKILL,ASSET_MISSING|SHARED_CONTEXT_OR_ASSET_REFERENCED,70.26,0.79,0.75,0.668,ASSET_MISSING|SHARED_CONTEXT_OR_ASSET_REFERENCED
2910,HISTORY_GEOGRAPHY_EMC,2025,PREMIERE_GUERRE_MONDIALE_SKILL,ASSET_MISSING|SHARED_CONTEXT_OR_ASSET_REFERENCED,70.26,0.79,0.75,0.668,ASSET_MISSING|SHARED_CONTEXT_OR_ASSET_REFERENCED
2911,HISTORY_GEOGRAPHY_EMC,2025,PREMIERE_GUERRE_MONDIALE_SKILL,ASSET_MISSING|SHARED_CONTEXT_OR_ASSET_REFERENCED,70.26,0.79,0.75,0.668,ASSET_MISSING|SHARED_CONTEXT_OR_ASSET_REFERENCED
2912,HISTORY_GEOGRAPHY_EMC,2025,PREMIERE_GUERRE_MONDIALE_SKILL,ASSET_MISSING|SHARED_CONTEXT_OR_ASSET_REFERENCED,70.26,0.79,0.75,0.668,ASSET_MISSING|SHARED_CONTEXT_OR_ASSET_REFERENCED
2913,HISTORY_GEOGRAPHY_EMC,2025,PREMIERE_GUERRE_MONDIALE_SKILL,ASSET_MISSING|SHARED_CONTEXT_OR_ASSET_REFERENCED,70.26,0.79,0.75,0.668,ASSET_MISSING|SHARED_CONTEXT_OR_ASSET_REFERENCED
2914,HISTORY_GEOGRAPHY_EMC,2025,PREMIERE_GUERRE_MONDIALE_SKILL,ASSET_MISSING|SHARED_CONTEXT_OR_ASSET_REFERENCED,70.26,0.79,0.75,0.668,ASSET_MISSING|SHARED_CONTEXT_OR_ASSET_REFERENCED
2095,FRENCH,2023,COMPREHENSION_SKILL,NONE,68.0,0.55,0.7,0.725,
2096,FRENCH,2023,COMPREHENSION_SKILL,NONE,68.0,0.55,0.7,0.725,
2097,FRENCH,2023,COMPREHENSION_SKILL,NONE,68.0,0.55,0.7,0.725,
2098,FRENCH,2023,COMPREHENSION_SKILL,NONE,68.0,0.55,0.7,0.725,
2099,FRENCH,2023,COMPREHENSION_SKILL,NONE,68.0,0.55,0.7,0.725,
2100,FRENCH,2023,COMPREHENSION_SKILL,NONE,68.0,0.55,0.7,0.725,
2101,FRENCH,2023,COMPREHENSION_SKILL,NONE,68.0,0.55,0.7,0.725,
2102,FRENCH,2023,COMPREHENSION_SKILL,NONE,68.0,0.55,0.7,0.725,
2103,FRENCH,2023,COMPREHENSION_SKILL,NONE,68.0,0.55,0.7,0.725,
2104,FRENCH,2023,COMPREHENSION_SKILL,NONE,68.0,0.55,0.7,0.725,
2105,FRENCH,2023,COMPREHENSION_SKILL,NONE,68.0,0.55,0.7,0.725,
2106,FRENCH,2023,COMPREHENSION_SKILL,NONE,68.0,0.55,0.7,0.725,
2107,FRENCH,2023,COMPREHENSION_SKILL,NONE,68.0,0.55,0.7,0.725,
2108,FRENCH,2023,COMPREHENSION_SKILL,NONE,68.0,0.55,0.7,0.725,
2274,FRENCH,2024,ACCORDS_SKILL,NONE,68.0,0.55,0.7,0.725,
2275,FRENCH,2024,ACCORDS_SKILL,NONE,68.0,0.55,0.7,0.725,
2276,FRENCH,2024,ACCORDS_SKILL,NONE,68.0,0.55,0.7,0.725,
2277,FRENCH,2024,ACCORDS_SKILL,NONE,68.0,0.55,0.7,0.725,
2301,FRENCH,2024,COMPREHENSION_SKILL,NONE,68.0,0.55,0.7,0.725,
2302,FRENCH,2024,COMPREHENSION_SKILL,NONE,68.0,0.55,0.7,0.725,
2303,FRENCH,2024,COMPREHENSION_SKILL,NONE,68.0,0.55,0.7,0.725,
2304,FRENCH,2024,COMPREHENSION_SKILL,NONE,68.0,0.55,0.7,0.725,
2305,FRENCH,2024,COMPREHENSION_SKILL,NONE,68.0,0.55,0.7,0.725,
2306,FRENCH,2024,COMPREHENSION_SKILL,NONE,68.0,0.55,0.7,0.725,
2307,FRENCH,2024,COMPREHENSION_SKILL,NONE,68.0,0.55,0.7,0.725,
2308,FRENCH,2024,COMPREHENSION_SKILL,NONE,68.0,0.55,0.7,0.725,
2310,FRENCH,2024,COMPREHENSION_SKILL,NONE,68.0,0.55,0.7,0.725,
2311,FRENCH,2024,COMPREHENSION_SKILL,NONE,68.0,0.55,0.7,0.725,
2312,FRENCH,2024,COMPREHENSION_SKILL,NONE,68.0,0.55,0.7,0.725,
2313,FRENCH,2024,COMPREHENSION_SKILL,NONE,68.0,0.55,0.7,0.725,
2314,FRENCH,2024,COMPREHENSION_SKILL,NONE,68.0,0.55,0.7,0.725,
2315,FRENCH,2024,COMPREHENSION_SKILL,NONE,68.0,0.55,0.7,0.725,
2316,FRENCH,2024,COMPREHENSION_SKILL,NONE,68.0,0.55,0.7,0.725,
2317,FRENCH,2024,COMPREHENSION_SKILL,NONE,68.0,0.55,0.7,0.725,
2371,FRENCH,2024,ACCORDS_SKILL,NONE,68.0,0.55,0.7,0.725,
2372,FRENCH,2024,ACCORDS_SKILL,NONE,68.0,0.55,0.7,0.725,
2373,FRENCH,2024,ACCORDS_SKILL,NONE,68.0,0.55,0.7,0.725,
2374,FRENCH,2024,ACCORDS_SKILL,NONE,68.0,0.55,0.7,0.725,
2442,FRENCH,2024,EXPRESSION_ECRITE_SKILL,NONE,68.0,0.55,0.7,0.725,
2444,FRENCH,2024,ACCORDS_SKILL,NONE,68.0,0.55,0.7,0.725,
2445,FRENCH,2024,ACCORDS_SKILL,NONE,68.0,0.55,0.7,0.725,
2446,FRENCH,2024,ACCORDS_SKILL,NONE,68.0,0.55,0.7,0.725,
2452,FRENCH,2024,COMPREHENSION_SKILL,NONE,68.0,0.55,0.7,0.725,
2453,FRENCH,2024,COMPREHENSION_SKILL,NONE,68.0,0.55,0.7,0.725,
2454,FRENCH,2024,COMPREHENSION_SKILL,NONE,68.0,0.55,0.7,0.725,
2455,FRENCH,2024,COMPREHENSION_SKILL,NONE,68.0,0.55,0.7,0.725,
2456,FRENCH,2024,COMPREHENSION_SKILL,NONE,68.0,0.55,0.7,0.725,
2459,FRENCH,2024,COMPREHENSION_SKILL,NONE,68.0,0.55,0.7,0.725,
2460,FRENCH,2024,COMPREHENSION_SKILL,NONE,68.0,0.55,0.7,0.725,
2461,FRENCH,2024,COMPREHENSION_SKILL,NONE,68.0,0.55,0.7,0.725,
2462,FRENCH,2024,COMPREHENSION_SKILL,NONE,68.0,0.55,0.7,0.725,
2463,FRENCH,2024,COMPREHENSION_SKILL,NONE,68.0,0.55,0.7,0.725,
2464,FRENCH,2024,COMPREHENSION_SKILL,NONE,68.0,0.55,0.7,0.725,
2466,FRENCH,2024,COMPREHENSION_SKILL,NONE,68.0,0.55,0.7,0.725,
2467,FRENCH,2024,COMPREHENSION_SKILL,NONE,68.0,0.55,0.7,0.725,
2468,FRENCH,2024,COMPREHENSION_SKILL,NONE,68.0,0.55,0.7,0.725,
2469,FRENCH,2024,COMPREHENSION_SKILL,NONE,68.0,0.55,0.7,0.725,
2470,FRENCH,2024,COMPREHENSION_SKILL,NONE,68.0,0.55,0.7,0.725,
2471,FRENCH,2024,COMPREHENSION_SKILL,NONE,68.0,0.55,0.7,0.725,
2472,FRENCH,2024,COMPREHENSION_SKILL,NONE,68.0,0.55,0.7,0.725,
2473,FRENCH,2024,COMPREHENSION_SKILL,NONE,68.0,0.55,0.7,0.725,
2474,FRENCH,2024,COMPREHENSION_SKILL,NONE,68.0,0.55,0.7,0.725,
2558,FRENCH,2025,ACCORDS_SKILL,NONE,68.0,0.55,0.7,0.725,
2559,FRENCH,2025,ACCORDS_SKILL,NONE,68.0,0.55,0.7,0.725,
2560,FRENCH,2025,ACCORDS_SKILL,NONE,68.0,0.55,0.7,0.725,
2621,FRENCH,2025,ACCORDS_SKILL,NONE,68.0,0.55,0.7,0.725,
2622,FRENCH,2025,ACCORDS_SKILL,NONE,68.0,0.55,0.7,0.725,
2623,FRENCH,2025,ACCORDS_SKILL,NONE,68.0,0.55,0.7,0.725,
2624,FRENCH,2025,COMPREHENSION_SKILL,NONE,68.0,0.55,0.7,0.725,
2626,FRENCH,2025,COMPREHENSION_SKILL,NONE,68.0,0.55,0.7,0.725,
2627,FRENCH,2025,COMPREHENSION_SKILL,NONE,68.0,0.55,0.7,0.725,
2628,FRENCH,2025,COMPREHENSION_SKILL,NONE,68.0,0.55,0.7,0.725,
2629,FRENCH,2025,COMPREHENSION_SKILL,NONE,68.0,0.55,0.7,0.725,
2630,FRENCH,2025,COMPREHENSION_SKILL,NONE,68.0,0.55,0.7,0.725,
2631,FRENCH,2025,COMPREHENSION_SKILL,NONE,68.0,0.55,0.7,0.725,
2632,FRENCH,2025,COMPREHENSION_SKILL,NONE,68.0,0.55,0.7,0.725,
2633,FRENCH,2025,COMPREHENSION_SKILL,NONE,68.0,0.55,0.7,0.725,
2634,FRENCH,2025,COMPREHENSION_SKILL,NONE,68.0,0.55,0.7,0.725,
2635,FRENCH,2025,COMPREHENSION_SKILL,NONE,68.0,0.55,0.7,0.725,
2636,FRENCH,2025,COMPREHENSION_SKILL,NONE,68.0,0.55,0.7,0.725,
2637,FRENCH,2025,COMPREHENSION_SKILL,NONE,68.0,0.55,0.7,0.725,
2638,FRENCH,2025,COMPREHENSION_SKILL,NONE,68.0,0.55,0.7,0.725,
2639,FRENCH,2025,COMPREHENSION_SKILL,NONE,68.0,0.55,0.7,0.725,
2762,FRENCH,2026,ACCORDS_SKILL,NONE,68.0,0.55,0.7,0.725,
2763,FRENCH,2026,ACCORDS_SKILL,NONE,68.0,0.55,0.7,0.725,
2764,FRENCH,2026,ACCORDS_SKILL,NONE,68.0,0.55,0.7,0.725,
2765,FRENCH,2026,ACCORDS_SKILL,NONE,68.0,0.55,0.7,0.725,
2766,FRENCH,2026,ACCORDS_SKILL,NONE,68.0,0.55,0.7,0.725,
2767,FRENCH,2026,ACCORDS_SKILL,NONE,68.0,0.55,0.7,0.725,
2768,FRENCH,2026,ACCORDS_SKILL,NONE,68.0,0.55,0.7,0.725,
2769,FRENCH,2026,ACCORDS_SKILL,NONE,68.0,0.55,0.7,0.725,
2770,FRENCH,2026,ACCORDS_SKILL,NONE,68.0,0.55,0.7,0.725,
2771,FRENCH,2026,ACCORDS_SKILL,NONE,68.0,0.55,0.7,0.725,
2772,FRENCH,2026,ACCORDS_SKILL,NONE,68.0,0.55,0.7,0.725,
2773,FRENCH,2026,ACCORDS_SKILL,NONE,68.0,0.55,0.7,0.725,
2774,FRENCH,2026,ACCORDS_SKILL,NONE,68.0,0.55,0.7,0.725,
2775,FRENCH,2026,ACCORDS_SKILL,NONE,68.0,0.55,0.7,0.725,
2776,FRENCH,2026,ACCORDS_SKILL,NONE,68.0,0.55,0.7,0.725,
2777,FRENCH,2026,ACCORDS_SKILL,NONE,68.0,0.55,0.7,0.725,
2778,FRENCH,2026,ACCORDS_SKILL,NONE,68.0,0.55,0.7,0.725,
2924,FRENCH,2018,EXPRESSION_ECRITE_SKILL,NONE,68.0,0.55,0.7,0.725,
2946,FRENCH,2021,ACCORDS_SKILL,NONE,68.0,0.55,0.7,0.725,
3028,FRENCH,2022,ACCORDS_SKILL,NONE,68.0,0.55,0.7,0.725,
3029,FRENCH,2022,ACCORDS_SKILL,NONE,68.0,0.55,0.7,0.725,
3030,FRENCH,2022,ACCORDS_SKILL,NONE,68.0,0.55,0.7,0.725,
3031,FRENCH,2023,ACCORDS_SKILL,NONE,68.0,0.55,0.7,0.725,
2248,FRENCH,2024,EXPRESSION_ECRITE_SKILL,NONE,67.28,0.67,0.7,0.743,
2250,FRENCH,2024,EXPRESSION_ECRITE_SKILL,NONE,67.28,0.67,0.7,0.743,
2251,FRENCH,2024,EXPRESSION_ECRITE_SKILL,NONE,67.28,0.67,0.7,0.743,
2252,FRENCH,2024,EXPRESSION_ECRITE_SKILL,NONE,67.28,0.67,0.7,0.743,
2253,FRENCH,2024,EXPRESSION_ECRITE_SKILL,NONE,67.28,0.67,0.7,0.743,
2254,FRENCH,2024,EXPRESSION_ECRITE_SKILL,NONE,67.28,0.67,0.7,0.743,
2255,FRENCH,2024,EXPRESSION_ECRITE_SKILL,NONE,67.28,0.67,0.7,0.743,
2256,FRENCH,2024,EXPRESSION_ECRITE_SKILL,NONE,67.28,0.67,0.7,0.743,
2273,FRENCH,2024,EXPRESSION_ECRITE_SKILL,NONE,67.28,0.67,0.7,0.743,
2700,FRENCH,2025,EXPRESSION_ECRITE_SKILL,NONE,67.28,0.67,0.7,0.743,
2701,FRENCH,2025,EXPRESSION_ECRITE_SKILL,NONE,67.28,0.67,0.7,0.743,
2702,FRENCH,2025,EXPRESSION_ECRITE_SKILL,NONE,67.28,0.67,0.7,0.743,
2703,FRENCH,2025,EXPRESSION_ECRITE_SKILL,NONE,67.28,0.67,0.7,0.743,
2704,FRENCH,2025,EXPRESSION_ECRITE_SKILL,NONE,67.28,0.67,0.7,0.743,
2705,FRENCH,2025,EXPRESSION_ECRITE_SKILL,NONE,67.28,0.67,0.7,0.743,
2706,FRENCH,2025,EXPRESSION_ECRITE_SKILL,NONE,67.28,0.67,0.7,0.743,
2228,MATHEMATICS,2024,PROPORTIONNALITE_SKILL,NONE,66.8,0.55,0.7,0.755,
2318,FRENCH,2024,EXPRESSION_ECRITE_SKILL,NONE,66.8,0.55,0.7,0.755,
2465,FRENCH,2024,COMPREHENSION_SKILL,NONE,66.8,0.55,0.7,0.755,
2530,FRENCH,2025,EXPRESSION_ECRITE_SKILL,NONE,66.8,0.55,0.7,0.755,
2625,FRENCH,2025,COMPREHENSION_SKILL,NONE,66.8,0.55,0.7,0.755,
2947,FRENCH,2020,COMPREHENSION_SKILL,NONE,66.8,0.55,0.7,0.755,
2948,FRENCH,2020,COMPREHENSION_SKILL,NONE,66.8,0.55,0.7,0.755,
2949,FRENCH,2020,COMPREHENSION_SKILL,NONE,66.8,0.55,0.7,0.755,
2950,FRENCH,2020,COMPREHENSION_SKILL,NONE,66.8,0.55,0.7,0.755,
2951,FRENCH,2020,COMPREHENSION_SKILL,NONE,66.8,0.55,0.7,0.755,
2952,FRENCH,2020,COMPREHENSION_SKILL,NONE,66.8,0.55,0.7,0.755,
2953,FRENCH,2020,COMPREHENSION_SKILL,NONE,66.8,0.55,0.7,0.755,
2954,FRENCH,2020,COMPREHENSION_SKILL,NONE,66.8,0.55,0.7,0.755,
2955,FRENCH,2020,COMPREHENSION_SKILL,NONE,66.8,0.55,0.7,0.755,
2958,FRENCH,2020,COMPREHENSION_SKILL,NONE,66.8,0.55,0.7,0.755,
2959,FRENCH,2020,COMPREHENSION_SKILL,NONE,66.8,0.55,0.7,0.755,
2960,FRENCH,2020,COMPREHENSION_SKILL,NONE,66.8,0.55,0.7,0.755,
2961,FRENCH,2020,COMPREHENSION_SKILL,NONE,66.8,0.55,0.7,0.755,
2962,FRENCH,2020,COMPREHENSION_SKILL,NONE,66.8,0.55,0.7,0.755,
2963,FRENCH,2020,COMPREHENSION_SKILL,NONE,66.8,0.55,0.7,0.755,
2964,FRENCH,2020,COMPREHENSION_SKILL,NONE,66.8,0.55,0.7,0.755,
2965,FRENCH,2020,COMPREHENSION_SKILL,NONE,66.8,0.55,0.7,0.755,
2966,FRENCH,2020,COMPREHENSION_SKILL,NONE,66.8,0.55,0.7,0.755,
2967,FRENCH,2020,COMPREHENSION_SKILL,NONE,66.8,0.55,0.7,0.755,
2968,FRENCH,2020,COMPREHENSION_SKILL,NONE,66.8,0.55,0.7,0.755,
2051,MATHEMATICS,2023,FONCTIONS_SKILL,NONE,66.5,0.6,0.7,0.763,
2348,MATHEMATICS,2024,FONCTIONS_SKILL,NONE,66.5,0.6,0.7,0.763,
2350,MATHEMATICS,2024,EQUATIONS_SKILL,NONE,66.5,0.6,0.7,0.763,
2353,MATHEMATICS,2024,FONCTIONS_SKILL,NONE,66.5,0.6,0.7,0.763,
2591,MATHEMATICS,2025,EQUATIONS_SKILL,NONE,66.5,0.6,0.7,0.763,
2652,MATHEMATICS,2025,EQUATIONS_SKILL,NONE,66.5,0.6,0.7,0.763,
3032,MATHEMATICS,2021,FONCTIONS_SKILL,NONE,66.5,0.6,0.7,0.763,
2561,FRENCH,2025,EXPRESSION_ECRITE_SKILL,NONE,66.08,0.67,0.7,0.773,
2562,FRENCH,2025,EXPRESSION_ECRITE_SKILL,NONE,66.08,0.67,0.7,0.773,
2563,FRENCH,2025,EXPRESSION_ECRITE_SKILL,NONE,66.08,0.67,0.7,0.773,
2564,FRENCH,2025,EXPRESSION_ECRITE_SKILL,NONE,66.08,0.67,0.7,0.773,
2565,FRENCH,2025,EXPRESSION_ECRITE_SKILL,NONE,66.08,0.67,0.7,0.773,
2566,FRENCH,2025,EXPRESSION_ECRITE_SKILL,NONE,66.08,0.67,0.7,0.773,
2567,FRENCH,2025,EXPRESSION_ECRITE_SKILL,NONE,66.08,0.67,0.7,0.773,
2568,FRENCH,2025,EXPRESSION_ECRITE_SKILL,NONE,66.08,0.67,0.7,0.773,
2569,FRENCH,2025,EXPRESSION_ECRITE_SKILL,NONE,66.08,0.67,0.7,0.773,
2570,FRENCH,2025,EXPRESSION_ECRITE_SKILL,NONE,66.08,0.67,0.7,0.773,
2571,FRENCH,2025,EXPRESSION_ECRITE_SKILL,NONE,66.08,0.67,0.7,0.773,
2572,FRENCH,2025,EXPRESSION_ECRITE_SKILL,NONE,66.08,0.67,0.7,0.773,
2573,FRENCH,2025,EXPRESSION_ECRITE_SKILL,NONE,66.08,0.67,0.7,0.773,
2574,FRENCH,2025,EXPRESSION_ECRITE_SKILL,NONE,66.08,0.67,0.7,0.773,
2575,FRENCH,2025,EXPRESSION_ECRITE_SKILL,NONE,66.08,0.67,0.7,0.773,
2693,FRENCH,2025,EXPRESSION_ECRITE_SKILL,NONE,66.08,0.67,0.7,0.773,
2694,FRENCH,2025,EXPRESSION_ECRITE_SKILL,NONE,66.08,0.67,0.7,0.773,
2956,FRENCH,2020,EXPRESSION_ECRITE_SKILL,NONE,66.08,0.67,0.7,0.773,
2957,FRENCH,2020,EXPRESSION_ECRITE_SKILL,NONE,66.08,0.67,0.7,0.773,
2793,HISTORY_GEOGRAPHY_EMC,2026,SECONDE_GUERRE_MONDIALE_SKILL,NONE,65.0,0.91,0.82,0.842,
2935,HISTORY_GEOGRAPHY_EMC,2018,SECONDE_GUERRE_MONDIALE_SKILL,NONE,65.0,0.91,0.7,0.824,
2675,SCIENCES,2025,,NONE,64.8,0.25,0.7,0.68,
2294,MATHEMATICS,2024,,ASSET_MISSING|SHARED_CONTEXT_OR_ASSET_REFERENCED,64.7,0.25,0.75,0.557,ASSET_MISSING|SHARED_CONTEXT_OR_ASSET_REFERENCED
2550,MATHEMATICS,2025,,ASSET_MISSING|SHARED_CONTEXT_OR_ASSET_REFERENCED,64.7,0.25,0.75,0.557,ASSET_MISSING|SHARED_CONTEXT_OR_ASSET_REFERENCED
2553,MATHEMATICS,2025,,ASSET_MISSING|SHARED_CONTEXT_OR_ASSET_REFERENCED,64.7,0.25,0.75,0.557,ASSET_MISSING|SHARED_CONTEXT_OR_ASSET_REFERENCED
2451,FRENCH,,ACCORDS_SKILL,MISSING_ARCHIVE_LINK,64.0,0.55,0.9,0.575,MISSING_ARCHIVE_LINK
3055,FRENCH,,ACCORDS_SKILL,MISSING_ARCHIVE_LINK,64.0,0.55,0.9,0.575,MISSING_ARCHIVE_LINK
1996,HISTORY_GEOGRAPHY_EMC,2022,,NONE,63.6,0.25,0.7,0.71,
2072,HISTORY_GEOGRAPHY_EMC,2023,,NONE,63.6,0.25,0.7,0.71,
2208,HISTORY_GEOGRAPHY_EMC,2024,,NONE,63.6,0.25,0.7,0.71,
2209,HISTORY_GEOGRAPHY_EMC,2024,,NONE,63.6,0.25,0.7,0.71,
2325,HISTORY_GEOGRAPHY_EMC,2024,,NONE,63.6,0.25,0.7,0.71,
2407,HISTORY_GEOGRAPHY_EMC,2024,,NONE,63.6,0.25,0.7,0.71,
2409,HISTORY_GEOGRAPHY_EMC,2024,,NONE,63.6,0.25,0.7,0.71,
2410,HISTORY_GEOGRAPHY_EMC,2024,,NONE,63.6,0.25,0.7,0.71,
2411,HISTORY_GEOGRAPHY_EMC,2024,,NONE,63.6,0.25,0.7,0.71,
2412,HISTORY_GEOGRAPHY_EMC,2024,,NONE,63.6,0.25,0.7,0.71,
2413,HISTORY_GEOGRAPHY_EMC,2024,,NONE,63.6,0.25,0.7,0.71,
2680,HISTORY_GEOGRAPHY_EMC,2025,,NONE,63.6,0.25,0.7,0.71,
2686,HISTORY_GEOGRAPHY_EMC,2025,,NONE,63.6,0.25,0.7,0.71,
2814,HISTORY_GEOGRAPHY_EMC,2022,,NONE,63.6,0.25,0.7,0.71,
2825,HISTORY_GEOGRAPHY_EMC,2023,,NONE,63.6,0.25,0.7,0.71,
2837,HISTORY_GEOGRAPHY_EMC,2023,,NONE,63.6,0.25,0.7,0.71,
2838,HISTORY_GEOGRAPHY_EMC,2023,,NONE,63.6,0.25,0.7,0.71,
2839,HISTORY_GEOGRAPHY_EMC,2023,,NONE,63.6,0.25,0.7,0.71,
2840,HISTORY_GEOGRAPHY_EMC,2023,,NONE,63.6,0.25,0.7,0.71,
2847,HISTORY_GEOGRAPHY_EMC,2023,,NONE,63.6,0.25,0.7,0.71,
2860,HISTORY_GEOGRAPHY_EMC,2023,,NONE,63.6,0.25,0.7,0.71,
2887,HISTORY_GEOGRAPHY_EMC,2024,,NONE,63.6,0.25,0.7,0.71,
2889,HISTORY_GEOGRAPHY_EMC,2024,,NONE,63.6,0.25,0.7,0.71,
2890,HISTORY_GEOGRAPHY_EMC,2024,,NONE,63.6,0.25,0.7,0.71,
2891,HISTORY_GEOGRAPHY_EMC,2024,,NONE,63.6,0.25,0.7,0.71,
2892,HISTORY_GEOGRAPHY_EMC,2024,,NONE,63.6,0.25,0.7,0.71,
2893,HISTORY_GEOGRAPHY_EMC,2024,,NONE,63.6,0.25,0.7,0.71,
2898,HISTORY_GEOGRAPHY_EMC,2025,,NONE,63.6,0.25,0.7,0.71,
2909,HISTORY_GEOGRAPHY_EMC,2025,,NONE,63.6,0.25,0.7,0.71,
2021,FRENCH,2023,,ASSET_MISSING|SHARED_CONTEXT_OR_ASSET_REFERENCED,63.5,0.25,0.75,0.588,ASSET_MISSING|SHARED_CONTEXT_OR_ASSET_REFERENCED
2056,MATHEMATICS,2023,,ASSET_MISSING|SHARED_CONTEXT_OR_ASSET_REFERENCED,63.5,0.25,0.75,0.588,ASSET_MISSING|SHARED_CONTEXT_OR_ASSET_REFERENCED
2057,MATHEMATICS,2023,,ASSET_MISSING|SHARED_CONTEXT_OR_ASSET_REFERENCED,63.5,0.25,0.75,0.588,ASSET_MISSING|SHARED_CONTEXT_OR_ASSET_REFERENCED
2058,MATHEMATICS,2023,,ASSET_MISSING|SHARED_CONTEXT_OR_ASSET_REFERENCED,63.5,0.25,0.75,0.588,ASSET_MISSING|SHARED_CONTEXT_OR_ASSET_REFERENCED
2059,MATHEMATICS,2023,,ASSET_MISSING|SHARED_CONTEXT_OR_ASSET_REFERENCED,63.5,0.25,0.75,0.588,ASSET_MISSING|SHARED_CONTEXT_OR_ASSET_REFERENCED
2060,MATHEMATICS,2023,,ASSET_MISSING|SHARED_CONTEXT_OR_ASSET_REFERENCED,63.5,0.25,0.75,0.588,ASSET_MISSING|SHARED_CONTEXT_OR_ASSET_REFERENCED
2061,MATHEMATICS,2023,,ASSET_MISSING|SHARED_CONTEXT_OR_ASSET_REFERENCED,63.5,0.25,0.75,0.588,ASSET_MISSING|SHARED_CONTEXT_OR_ASSET_REFERENCED
2133,MATHEMATICS,2023,,ASSET_MISSING|SHARED_CONTEXT_OR_ASSET_REFERENCED,63.5,0.25,0.75,0.588,ASSET_MISSING|SHARED_CONTEXT_OR_ASSET_REFERENCED
2134,MATHEMATICS,2023,,ASSET_MISSING|SHARED_CONTEXT_OR_ASSET_REFERENCED,63.5,0.25,0.75,0.588,ASSET_MISSING|SHARED_CONTEXT_OR_ASSET_REFERENCED
2135,MATHEMATICS,2023,,ASSET_MISSING|SHARED_CONTEXT_OR_ASSET_REFERENCED,63.5,0.25,0.75,0.588,ASSET_MISSING|SHARED_CONTEXT_OR_ASSET_REFERENCED
2138,MATHEMATICS,2023,,ASSET_MISSING|SHARED_CONTEXT_OR_ASSET_REFERENCED,63.5,0.25,0.75,0.588,ASSET_MISSING|SHARED_CONTEXT_OR_ASSET_REFERENCED
2142,MATHEMATICS,2023,,ASSET_MISSING|SHARED_CONTEXT_OR_ASSET_REFERENCED,63.5,0.25,0.75,0.588,ASSET_MISSING|SHARED_CONTEXT_OR_ASSET_REFERENCED
