question_id,subject,skill,previous_status,final_status,reason,confidence,validator_version
2732,FRENCH,EXPRESSION_ECRITE_SKILL,FALSE,TRUE,IN_PROGRAM_2027,0.88,lcai-0037-auto-cert-v1
2733,FRENCH,EXPRESSION_ECRITE_SKILL,FALSE,TRUE,IN_PROGRAM_2027,0.88,lcai-0037-auto-cert-v1
2734,MATHEMATICS,CALCUL_LITTERAL_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.92,lcai-0037-auto-cert-v1
2735,MATHEMATICS,AIRES_ET_VOLUMES_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.92,lcai-0037-auto-cert-v1
2736,MATHEMATICS,EQUATIONS_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.88,lcai-0037-auto-cert-v1
2737,MATHEMATICS,AIRES_ET_VOLUMES_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.92,lcai-0037-auto-cert-v1
2738,MATHEMATICS,NOMBRES_RELATIFS_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.88,lcai-0037-auto-cert-v1
2739,MATHEMATICS,AIRES_ET_VOLUMES_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.88,lcai-0037-auto-cert-v1
2740,MATHEMATICS,NOMBRES_RELATIFS_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.88,lcai-0037-auto-cert-v1
2741,MATHEMATICS,CALCUL_LITTERAL_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.88,lcai-0037-auto-cert-v1
2742,MATHEMATICS,NOMBRES_RELATIFS_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.88,lcai-0037-auto-cert-v1
2743,MATHEMATICS,FONCTIONS_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.92,lcai-0037-auto-cert-v1
2744,MATHEMATICS,FONCTIONS_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.92,lcai-0037-auto-cert-v1
2745,MATHEMATICS,FONCTIONS_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.92,lcai-0037-auto-cert-v1
2746,MATHEMATICS,FONCTIONS_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.92,lcai-0037-auto-cert-v1
2747,MATHEMATICS,FONCTIONS_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.92,lcai-0037-auto-cert-v1
2748,MATHEMATICS,FONCTIONS_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.92,lcai-0037-auto-cert-v1
2749,MATHEMATICS,FONCTIONS_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.92,lcai-0037-auto-cert-v1
2750,MATHEMATICS,FONCTIONS_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.92,lcai-0037-auto-cert-v1
2751,MATHEMATICS,FONCTIONS_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.92,lcai-0037-auto-cert-v1
2752,MATHEMATICS,NOMBRES_RELATIFS_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.92,lcai-0037-auto-cert-v1
2753,MATHEMATICS,CALCUL_LITTERAL_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.92,lcai-0037-auto-cert-v1
2754,MATHEMATICS,POURCENTAGES_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.92,lcai-0037-auto-cert-v1
2755,MATHEMATICS,PROBABILITES_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.92,lcai-0037-auto-cert-v1
2756,MATHEMATICS,NOMBRES_RELATIFS_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.92,lcai-0037-auto-cert-v1
2757,MATHEMATICS,NOMBRES_RELATIFS_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.92,lcai-0037-auto-cert-v1
2758,MATHEMATICS,NOMBRES_RELATIFS_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.92,lcai-0037-auto-cert-v1
2759,MATHEMATICS,NOMBRES_RELATIFS_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.88,lcai-0037-auto-cert-v1
2760,MATHEMATICS,NOMBRES_RELATIFS_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.88,lcai-0037-auto-cert-v1
2761,MATHEMATICS,NOMBRES_RELATIFS_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.88,lcai-0037-auto-cert-v1
2762,FRENCH,ACCORDS_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.92,lcai-0037-auto-cert-v1
2763,FRENCH,ACCORDS_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.92,lcai-0037-auto-cert-v1
2764,FRENCH,ACCORDS_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.92,lcai-0037-auto-cert-v1
2765,FRENCH,ACCORDS_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.92,lcai-0037-auto-cert-v1
2766,FRENCH,ACCORDS_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.92,lcai-0037-auto-cert-v1
2767,FRENCH,ACCORDS_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.92,lcai-0037-auto-cert-v1
2768,FRENCH,ACCORDS_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.92,lcai-0037-auto-cert-v1
2769,FRENCH,ACCORDS_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.92,lcai-0037-auto-cert-v1
2770,FRENCH,ACCORDS_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.92,lcai-0037-auto-cert-v1
2771,FRENCH,ACCORDS_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.92,lcai-0037-auto-cert-v1
2772,FRENCH,ACCORDS_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.92,lcai-0037-auto-cert-v1
2773,FRENCH,ACCORDS_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.92,lcai-0037-auto-cert-v1
2774,FRENCH,ACCORDS_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.92,lcai-0037-auto-cert-v1
2775,FRENCH,ACCORDS_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.92,lcai-0037-auto-cert-v1
2776,FRENCH,ACCORDS_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.92,lcai-0037-auto-cert-v1
2777,FRENCH,ACCORDS_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.92,lcai-0037-auto-cert-v1
2778,FRENCH,ACCORDS_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.92,lcai-0037-auto-cert-v1
2779,HISTORY_GEOGRAPHY_EMC,REVOLUTION_FRANCAISE_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.88,lcai-0037-auto-cert-v1
2780,HISTORY_GEOGRAPHY_EMC,REVOLUTION_FRANCAISE_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.88,lcai-0037-auto-cert-v1
2781,HISTORY_GEOGRAPHY_EMC,REVOLUTION_FRANCAISE_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.88,lcai-0037-auto-cert-v1
2782,HISTORY_GEOGRAPHY_EMC,REVOLUTION_FRANCAISE_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.88,lcai-0037-auto-cert-v1
2783,HISTORY_GEOGRAPHY_EMC,REVOLUTION_FRANCAISE_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.88,lcai-0037-auto-cert-v1
2784,HISTORY_GEOGRAPHY_EMC,GUERRE_FROIDE_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.92,lcai-0037-auto-cert-v1
2785,HISTORY_GEOGRAPHY_EMC,GUERRE_FROIDE_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.88,lcai-0037-auto-cert-v1
2786,HISTORY_GEOGRAPHY_EMC,GUERRE_FROIDE_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.92,lcai-0037-auto-cert-v1
2787,HISTORY_GEOGRAPHY_EMC,GUERRE_FROIDE_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.92,lcai-0037-auto-cert-v1
2788,HISTORY_GEOGRAPHY_EMC,GUERRE_FROIDE_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.88,lcai-0037-auto-cert-v1
2789,HISTORY_GEOGRAPHY_EMC,GUERRE_FROIDE_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.92,lcai-0037-auto-cert-v1
2790,HISTORY_GEOGRAPHY_EMC,GUERRE_FROIDE_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.88,lcai-0037-auto-cert-v1
2791,HISTORY_GEOGRAPHY_EMC,GUERRE_FROIDE_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.92,lcai-0037-auto-cert-v1
2792,HISTORY_GEOGRAPHY_EMC,PREMIERE_GUERRE_MONDIALE_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.92,lcai-0037-auto-cert-v1
2793,HISTORY_GEOGRAPHY_EMC,SECONDE_GUERRE_MONDIALE_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.92,lcai-0037-auto-cert-v1
2794,SCIENCES,SON_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.88,lcai-0037-auto-cert-v1
2795,HISTORY_GEOGRAPHY_EMC,REVOLUTION_FRANCAISE_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.88,lcai-0037-auto-cert-v1
2796,HISTORY_GEOGRAPHY_EMC,REVOLUTION_FRANCAISE_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.88,lcai-0037-auto-cert-v1
2797,HISTORY_GEOGRAPHY_EMC,REVOLUTION_FRANCAISE_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.88,lcai-0037-auto-cert-v1
2798,HISTORY_GEOGRAPHY_EMC,REVOLUTION_FRANCAISE_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.88,lcai-0037-auto-cert-v1
2799,HISTORY_GEOGRAPHY_EMC,REVOLUTION_FRANCAISE_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.88,lcai-0037-auto-cert-v1
2800,HISTORY_GEOGRAPHY_EMC,GUERRE_FROIDE_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.92,lcai-0037-auto-cert-v1
2801,HISTORY_GEOGRAPHY_EMC,REVOLUTION_FRANCAISE_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.88,lcai-0037-auto-cert-v1
2802,HISTORY_GEOGRAPHY_EMC,SOCIETE_AU_XIXE_SIECLE_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.88,lcai-0037-auto-cert-v1
2803,HISTORY_GEOGRAPHY_EMC,SOCIETE_AU_XIXE_SIECLE_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.88,lcai-0037-auto-cert-v1
2804,HISTORY_GEOGRAPHY_EMC,SOCIETE_AU_XIXE_SIECLE_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.88,lcai-0037-auto-cert-v1
2805,HISTORY_GEOGRAPHY_EMC,SOCIETE_AU_XIXE_SIECLE_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.88,lcai-0037-auto-cert-v1
2806,HISTORY_GEOGRAPHY_EMC,SOCIETE_AU_XIXE_SIECLE_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.88,lcai-0037-auto-cert-v1
2807,SCIENCES,ENERGIE_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.88,lcai-0037-auto-cert-v1
2808,HISTORY_GEOGRAPHY_EMC,REVOLUTION_FRANCAISE_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.88,lcai-0037-auto-cert-v1
2809,HISTORY_GEOGRAPHY_EMC,REVOLUTION_FRANCAISE_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.88,lcai-0037-auto-cert-v1
2810,HISTORY_GEOGRAPHY_EMC,REVOLUTION_FRANCAISE_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.88,lcai-0037-auto-cert-v1
2811,HISTORY_GEOGRAPHY_EMC,REVOLUTION_FRANCAISE_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.88,lcai-0037-auto-cert-v1
2812,HISTORY_GEOGRAPHY_EMC,REVOLUTION_FRANCAISE_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.88,lcai-0037-auto-cert-v1
2813,HISTORY_GEOGRAPHY_EMC,GUERRE_FROIDE_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.92,lcai-0037-auto-cert-v1
2814,HISTORY_GEOGRAPHY_EMC,REVOLUTION_FRANCAISE_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.92,lcai-0037-auto-cert-v1
2815,HISTORY_GEOGRAPHY_EMC,REVOLUTION_FRANCAISE_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.88,lcai-0037-auto-cert-v1
2816,HISTORY_GEOGRAPHY_EMC,REVOLUTION_FRANCAISE_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.88,lcai-0037-auto-cert-v1
2817,HISTORY_GEOGRAPHY_EMC,REVOLUTION_FRANCAISE_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.88,lcai-0037-auto-cert-v1
2818,HISTORY_GEOGRAPHY_EMC,REVOLUTION_FRANCAISE_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.88,lcai-0037-auto-cert-v1
2819,HISTORY_GEOGRAPHY_EMC,REVOLUTION_FRANCAISE_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.88,lcai-0037-auto-cert-v1
2820,HISTORY_GEOGRAPHY_EMC,REVOLUTION_FRANCAISE_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.88,lcai-0037-auto-cert-v1
2821,HISTORY_GEOGRAPHY_EMC,REVOLUTION_FRANCAISE_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.88,lcai-0037-auto-cert-v1
2822,HISTORY_GEOGRAPHY_EMC,GUERRE_FROIDE_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.88,lcai-0037-auto-cert-v1
2823,HISTORY_GEOGRAPHY_EMC,GUERRE_FROIDE_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.88,lcai-0037-auto-cert-v1
2824,HISTORY_GEOGRAPHY_EMC,GUERRE_FROIDE_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.88,lcai-0037-auto-cert-v1
2825,HISTORY_GEOGRAPHY_EMC,REVOLUTION_FRANCAISE_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.92,lcai-0037-auto-cert-v1
2826,HISTORY_GEOGRAPHY_EMC,REVOLUTION_FRANCAISE_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.88,lcai-0037-auto-cert-v1
2827,HISTORY_GEOGRAPHY_EMC,GUERRE_FROIDE_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.88,lcai-0037-auto-cert-v1
2828,HISTORY_GEOGRAPHY_EMC,GUERRE_FROIDE_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.88,lcai-0037-auto-cert-v1
2829,HISTORY_GEOGRAPHY_EMC,GUERRE_FROIDE_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.88,lcai-0037-auto-cert-v1
2830,HISTORY_GEOGRAPHY_EMC,GUERRE_FROIDE_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.88,lcai-0037-auto-cert-v1
2831,HISTORY_GEOGRAPHY_EMC,GUERRE_FROIDE_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.88,lcai-0037-auto-cert-v1
2832,HISTORY_GEOGRAPHY_EMC,GUERRE_FROIDE_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.88,lcai-0037-auto-cert-v1
2833,HISTORY_GEOGRAPHY_EMC,GUERRE_FROIDE_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.88,lcai-0037-auto-cert-v1
2834,HISTORY_GEOGRAPHY_EMC,GUERRE_FROIDE_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.88,lcai-0037-auto-cert-v1
2835,HISTORY_GEOGRAPHY_EMC,GUERRE_FROIDE_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.88,lcai-0037-auto-cert-v1
2836,HISTORY_GEOGRAPHY_EMC,GUERRE_FROIDE_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.88,lcai-0037-auto-cert-v1
2837,HISTORY_GEOGRAPHY_EMC,REVOLUTION_FRANCAISE_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.92,lcai-0037-auto-cert-v1
2838,HISTORY_GEOGRAPHY_EMC,REVOLUTION_FRANCAISE_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.92,lcai-0037-auto-cert-v1
2839,HISTORY_GEOGRAPHY_EMC,REVOLUTION_FRANCAISE_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.92,lcai-0037-auto-cert-v1
2840,HISTORY_GEOGRAPHY_EMC,REVOLUTION_FRANCAISE_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.92,lcai-0037-auto-cert-v1
2841,HISTORY_GEOGRAPHY_EMC,SOCIETE_AU_XIXE_SIECLE_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.88,lcai-0037-auto-cert-v1
2842,HISTORY_GEOGRAPHY_EMC,REVOLUTION_FRANCAISE_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.88,lcai-0037-auto-cert-v1
2843,HISTORY_GEOGRAPHY_EMC,REVOLUTION_FRANCAISE_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.88,lcai-0037-auto-cert-v1
2844,HISTORY_GEOGRAPHY_EMC,REVOLUTION_FRANCAISE_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.88,lcai-0037-auto-cert-v1
2845,HISTORY_GEOGRAPHY_EMC,REVOLUTION_FRANCAISE_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.88,lcai-0037-auto-cert-v1
2846,HISTORY_GEOGRAPHY_EMC,REVOLUTION_FRANCAISE_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.88,lcai-0037-auto-cert-v1
2847,HISTORY_GEOGRAPHY_EMC,REVOLUTION_FRANCAISE_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.92,lcai-0037-auto-cert-v1
2848,HISTORY_GEOGRAPHY_EMC,REVOLUTION_FRANCAISE_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.88,lcai-0037-auto-cert-v1
2849,HISTORY_GEOGRAPHY_EMC,REVOLUTION_FRANCAISE_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.88,lcai-0037-auto-cert-v1
2850,HISTORY_GEOGRAPHY_EMC,REVOLUTION_FRANCAISE_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.88,lcai-0037-auto-cert-v1
2851,HISTORY_GEOGRAPHY_EMC,REVOLUTION_FRANCAISE_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.88,lcai-0037-auto-cert-v1
2852,HISTORY_GEOGRAPHY_EMC,REVOLUTION_FRANCAISE_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.88,lcai-0037-auto-cert-v1
2853,HISTORY_GEOGRAPHY_EMC,REVOLUTION_FRANCAISE_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.88,lcai-0037-auto-cert-v1
2854,HISTORY_GEOGRAPHY_EMC,CONSTRUCTION_EUROPEENNE_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.88,lcai-0037-auto-cert-v1
2855,HISTORY_GEOGRAPHY_EMC,CONSTRUCTION_EUROPEENNE_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.88,lcai-0037-auto-cert-v1
2856,HISTORY_GEOGRAPHY_EMC,CONSTRUCTION_EUROPEENNE_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.88,lcai-0037-auto-cert-v1
2857,HISTORY_GEOGRAPHY_EMC,CONSTRUCTION_EUROPEENNE_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.88,lcai-0037-auto-cert-v1
2858,HISTORY_GEOGRAPHY_EMC,CONSTRUCTION_EUROPEENNE_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.88,lcai-0037-auto-cert-v1
2859,HISTORY_GEOGRAPHY_EMC,CONSTRUCTION_EUROPEENNE_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.88,lcai-0037-auto-cert-v1
2860,HISTORY_GEOGRAPHY_EMC,REVOLUTION_FRANCAISE_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.92,lcai-0037-auto-cert-v1
2861,HISTORY_GEOGRAPHY_EMC,REVOLUTION_FRANCAISE_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.88,lcai-0037-auto-cert-v1
2862,HISTORY_GEOGRAPHY_EMC,REVOLUTION_FRANCAISE_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.88,lcai-0037-auto-cert-v1
2863,HISTORY_GEOGRAPHY_EMC,REVOLUTION_FRANCAISE_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.88,lcai-0037-auto-cert-v1
2864,HISTORY_GEOGRAPHY_EMC,REVOLUTION_FRANCAISE_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.88,lcai-0037-auto-cert-v1
2865,HISTORY_GEOGRAPHY_EMC,REVOLUTION_FRANCAISE_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.88,lcai-0037-auto-cert-v1
2866,HISTORY_GEOGRAPHY_EMC,REVOLUTION_FRANCAISE_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.88,lcai-0037-auto-cert-v1
2867,HISTORY_GEOGRAPHY_EMC,REVOLUTION_FRANCAISE_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.88,lcai-0037-auto-cert-v1
2868,HISTORY_GEOGRAPHY_EMC,REVOLUTION_FRANCAISE_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.88,lcai-0037-auto-cert-v1
2869,HISTORY_GEOGRAPHY_EMC,REVOLUTION_FRANCAISE_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.88,lcai-0037-auto-cert-v1
2870,HISTORY_GEOGRAPHY_EMC,REVOLUTION_FRANCAISE_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.88,lcai-0037-auto-cert-v1
2871,HISTORY_GEOGRAPHY_EMC,REVOLUTION_FRANCAISE_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.88,lcai-0037-auto-cert-v1
2872,HISTORY_GEOGRAPHY_EMC,GUERRE_FROIDE_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.92,lcai-0037-auto-cert-v1
2873,HISTORY_GEOGRAPHY_EMC,REVOLUTION_FRANCAISE_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.88,lcai-0037-auto-cert-v1
2874,HISTORY_GEOGRAPHY_EMC,REVOLUTION_FRANCAISE_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.88,lcai-0037-auto-cert-v1
2875,HISTORY_GEOGRAPHY_EMC,REVOLUTION_FRANCAISE_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.88,lcai-0037-auto-cert-v1
2876,HISTORY_GEOGRAPHY_EMC,REVOLUTION_FRANCAISE_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.88,lcai-0037-auto-cert-v1
2877,HISTORY_GEOGRAPHY_EMC,REVOLUTION_FRANCAISE_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.88,lcai-0037-auto-cert-v1
2878,HISTORY_GEOGRAPHY_EMC,REVOLUTION_FRANCAISE_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.88,lcai-0037-auto-cert-v1
2879,HISTORY_GEOGRAPHY_EMC,REVOLUTION_FRANCAISE_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.88,lcai-0037-auto-cert-v1
2880,HISTORY_GEOGRAPHY_EMC,GUERRE_FROIDE_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.88,lcai-0037-auto-cert-v1
2881,SCIENCES,ENERGIE_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.88,lcai-0037-auto-cert-v1
2882,HISTORY_GEOGRAPHY_EMC,PREMIERE_GUERRE_MONDIALE_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.88,lcai-0037-auto-cert-v1
2883,HISTORY_GEOGRAPHY_EMC,PREMIERE_GUERRE_MONDIALE_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.88,lcai-0037-auto-cert-v1
2884,HISTORY_GEOGRAPHY_EMC,PREMIERE_GUERRE_MONDIALE_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.88,lcai-0037-auto-cert-v1
2885,HISTORY_GEOGRAPHY_EMC,PREMIERE_GUERRE_MONDIALE_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.88,lcai-0037-auto-cert-v1
2886,HISTORY_GEOGRAPHY_EMC,PREMIERE_GUERRE_MONDIALE_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.88,lcai-0037-auto-cert-v1
2887,HISTORY_GEOGRAPHY_EMC,CONSTRUCTION_EUROPEENNE_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.92,lcai-0037-auto-cert-v1
2888,HISTORY_GEOGRAPHY_EMC,CONSTRUCTION_EUROPEENNE_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.88,lcai-0037-auto-cert-v1
2889,HISTORY_GEOGRAPHY_EMC,CONSTRUCTION_EUROPEENNE_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.92,lcai-0037-auto-cert-v1
2890,HISTORY_GEOGRAPHY_EMC,CONSTRUCTION_EUROPEENNE_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.92,lcai-0037-auto-cert-v1
2891,HISTORY_GEOGRAPHY_EMC,CONSTRUCTION_EUROPEENNE_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.92,lcai-0037-auto-cert-v1
2892,HISTORY_GEOGRAPHY_EMC,CONSTRUCTION_EUROPEENNE_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.92,lcai-0037-auto-cert-v1
2893,HISTORY_GEOGRAPHY_EMC,CONSTRUCTION_EUROPEENNE_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.92,lcai-0037-auto-cert-v1
2894,HISTORY_GEOGRAPHY_EMC,REVOLUTION_FRANCAISE_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.88,lcai-0037-auto-cert-v1
2895,HISTORY_GEOGRAPHY_EMC,REVOLUTION_FRANCAISE_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.88,lcai-0037-auto-cert-v1
2896,HISTORY_GEOGRAPHY_EMC,REVOLUTION_FRANCAISE_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.88,lcai-0037-auto-cert-v1
2897,HISTORY_GEOGRAPHY_EMC,CONSTRUCTION_EUROPEENNE_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.88,lcai-0037-auto-cert-v1
2898,HISTORY_GEOGRAPHY_EMC,REVOLUTION_FRANCAISE_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.92,lcai-0037-auto-cert-v1
2899,HISTORY_GEOGRAPHY_EMC,REVOLUTION_FRANCAISE_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.88,lcai-0037-auto-cert-v1
2900,HISTORY_GEOGRAPHY_EMC,REVOLUTION_FRANCAISE_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.88,lcai-0037-auto-cert-v1
